TNS Name,flux,flux_err,T_rise,T_rise_upper,T_rise_lower,T_fall,T_fall_upper,T_fall_lower,T_max,T_max_err,t_minus_half,t_minus_half_err,t_plus_half,t_plus_half_err,t_minus_five,t_plus_five
2021rgi,452.8788199441843,6.193234144772664,5.391536847246348,0.2072487904047744,-0.1906840941990149,27.002264398143836,1.0465201770467267,-1.0354192431884393,59414.9466945814,0.411331199959017,59401.50434110077,0.35392023533517136,59440.14980269666,0.48276130047439875,59383.13282101802,59507.77422507808
2021rfv,159.62209156915293,6.722973723707586,3.4841386927759324,0.41740172587827606,-0.448738772661998,29.74501119849114,2.615394229217369,-2.6972107224724837,59404.80555179346,0.9092575581976661,59395.29606086608,0.6069630644415906,59429.964427633415,1.2095480696654244,59382.974958322324,59512.285798122124
2021ras,152.0515677388194,6.663496036574579,3.9756116570732143,0.5195179789407622,-0.5897077260029198,28.791449293797527,2.159537847527254,-2.16528416867612,59400.88477663734,1.0372951269507886,59390.43871948719,0.6526725468331651,59425.3724490323,1.2737014177074304,59378.36741316116,59491.3428852963
2021riw,10019.175159540377,6113.718595716166,0.24090057038088947,0.19253218459717933,-0.34511369367217387,0.5900620221454105,0.12808884157231443,-0.13436894127922283,58120.62890144391,7.506156338752365,58105.570720728225,57.86663755888108,58121.00400911109,1.4551915228366852e-11,58116.13349547147,58121.00400911111
2021tej,54.31716574343709,21.094138704643793,6.784518463876074,3.097240073724602,-5.673124927874328,43.52036520763464,10.946098096661729,-14.40617465169477,59402.33499951111,19.303470556215473,59382.88436240836,24.252082713029036,59442.06555544181,5.766502887403806,59364.94053754955,59573.602202824826
2021too,169.2567082000408,5.01303834660401,4.083123981421235,0.5889685470575219,-0.49476973624914056,44.99361740129649,3.0645385333353374,-2.823581150010689,59427.407583294196,1.556373244268476,59415.7802542359,0.6843158316143829,59463.69096900253,1.2142360194452373,59402.570829915916,59581.19676381081
2021ttw,403.2047109666727,3.784660787842487,9.800169265800115,0.4299426249586453,-0.444557580991102,91.26430058448075,2.276282875604366,-2.4549734419977938,59444.28057125048,0.8069224886239575,59416.79881694956,0.557187949999412,59518.1615403502,0.9692640767065858,59387.68436837738,59665.236981
2021tux,128.82076728815233,6.1992591723823915,3.5515083956177778,0.4965978386041159,-0.5084602062578751,33.224044856100264,3.2883386423566883,-3.2979370631022036,59426.18129728003,1.1242083829098368,59416.46398327681,0.6100885890192677,59452.79274173409,1.600272744774394,59406.50762820621,59523.3094396987
2021ucw,21727.91733185071,16667.19527088433,3.4955324559540255,1.1572583894591233,-0.9861920092662233,11.940329236133593,5.2001437816486265,-4.882949308373618,59450.85389806543,10.886063484506577,59444.71281000595,8.331314096431235,59458.25729739502,10.473907832500002,59431.28893726627,59489.487962981984
2021udy,115.31701227993345,5.102452012582955,3.8112893910474033,0.5449030011468801,-0.5593107598490517,27.729826952104396,3.5406371427088104,-3.8824645153233135,59430.17469495284,1.1294635850206325,59420.12310157222,0.8215973011673829,59454.11635291959,1.6988506118939315,59407.69698457157,59525.06689263263
2021ukr,30383.80751216006,18383.464027320584,92.53259088087809,64.74869753823145,-89.5539978489633,228.3709794959375,86.0074697694636,-51.08636075149582,101673.36376091884,65335.25403758384,,,,,,58135.662974
2021uhk,145.93118540973668,5.207019980953773,4.291666694812414,0.5715513844232714,-0.602905773266528,44.555148011561336,3.6317585177969107,-3.668415116490806,59439.662880604345,1.232448343449791,59427.53493918264,0.7915613832552415,59475.640598795944,1.6827225588670665,59414.34623911512,59584.46796682683
2021uyc,400.04884319558903,5.7039496262083595,3.117538545064911,0.14429301924312377,-0.1458368169800175,24.071936145056846,0.8731087365879482,-0.9497428404969206,59445.91622373467,0.36567909463620113,59437.68125912795,0.3373739486424558,59466.42359516339,0.45252069529538913,59427.719445621624,59525.15897365065
2021uvy,118.62000547908401,4.468711543080513,9.469548495711628,1.6909210059785948,-1.7976944807411677,166.20741752734313,18.97524948370196,-21.222228363566387,59451.763588156784,3.4828602817109706,59421.353243095975,1.966992369075,59576.86045717122,9.87988435320782,59394.44783322222,59743.593003
2021uqo,56.61783938489059,8.493466903515259,3.397695641404596,1.0477879203087959,-1.330834800654758,22.56764360339981,6.17594216307873,-7.724636290408707,59437.69839055182,2.6571514371441487,59428.87133652938,1.800524290199263,59457.42861995746,3.84104014200672,59418.301392165165,59512.25351671772
2021vis,195.1339580866652,4.350784852875271,5.243088976095749,0.49562076333643734,-0.4999947693275013,75.24897058561476,3.702302676154133,-3.8395242472243325,59457.110062690714,1.1989447729404181,59441.116853410145,0.5314625495314773,59514.89088340203,2.4089033877648243,59425.58078363664,59687.3103927057
2021vtk,210.13038542260847,8.826520717242602,3.099957913471847,0.46789427729369804,-0.4271182710452526,28.15005070303116,3.066033169141761,-3.045312638636627,59445.84061982657,1.2257237442303188,59437.51244141314,0.8024889607556329,59468.719192812605,1.4882321878094578,59428.64715737537,59530.942708718714
2021vgj,14299.787397562792,18004.090055333225,2.258994752656667,1.6042813683016344,-2.9000367838053336,20.92717041496418,3.2538230421888166,-3.877868122990943,59350.95289480201,25.16322744112549,59329.303243611386,13.04555671444994,59354.44439120754,6.2029915886550535,59335.806223738735,59396.36344656156
2021wwf,190.31234514115727,7.332119208507524,3.2384715766085916,0.3259891313882952,-0.33821107716514076,15.69316384247241,1.5169257099844202,-1.5946812765731249,59456.97779007813,0.7508585416551034,59449.09337702083,0.4121455495161973,59471.57812516986,0.8476719466977012,59439.17520718319,59506.259362042045
2021wwm,303.39799402448995,9.91755428082868,3.2277461570931614,0.2736641398513222,-0.29449779814621113,23.46854000348122,1.850493951066202,-1.9247233740503695,59457.47068194156,0.6727915055485489,59448.998067853376,0.48114108963558444,59477.74622934586,0.9893098202588521,59438.134222169174,59536.9975063974
2021wvg,128.8379292630377,12.139820710497657,1.1392314763453864,0.44940257447634224,-0.36313210338226454,12.589579642005877,1.7809664106721055,-1.8045659820720203,59452.00031163148,1.1476424549732287,59449.15424624981,0.5693677923977495,59462.087354833944,0.9449580919469744,59445.80082583384,59490.48220721522
