local_designation ps1_designation id followup_flag_date
9G3Pbgfy PS19dhi 1212036060161548900 2019-07-02
9G3Pbgij PS19dhr 1211459570150405000 2019-07-02
9G3Pbghs PS19dgi 1221941780103657500 2019-07-02
9G3Pbgie PS19dhl 1221919090094504500 2019-07-02
9G3Pbfal PS19dfl 1221214620142120800 2019-07-02
9G3Pbfap PS19dfu 1221911160164051800 2019-07-02
9G3Pbgih PS19dgq 1215503260173015300 2019-07-02
9G3Pbgik PS19dhm 1221339750161834800 2019-07-02
9G3Pbghk PS19dhn 1224047740145245800 2019-07-02
9G3Pbgfx PS19dgx 1221305380163825300 2019-07-02
9G3Pbfax PS19dge 1224656820134019300 2019-07-02
9G3Pbggd PS19dgs 1221958880145229200 2019-07-02
9G3Pbfau PS19dfw 1223542410120547200 2019-07-02
9G3Pbgho PS19dhs 1215617610155806500 2019-07-02
9G3Pbgfz PS19dho 1225039210092331000 2019-07-02
9G3Pbght PS19dhh 1223006810131319300 2019-07-02
9G3Pbggx PS19dhp 1220633360080211100 2019-07-02
9G3Pbgip PS19dgh 1215837940111848600 2019-07-02
9G3Pbghi PS19dgw 1223803330152244500 2019-07-02
9G3Pbghg PS19dhw 1222221810094829100 2019-07-02
9G3Pbfaq PS19dfz 1225629080122241900 2019-07-02
9G3Pbghv PS19dgl 1220530530112900000 2019-07-02
9G3Pbghl PS19dhu 1223644470130951400 2019-07-02
9G3Pbfaw PS19dgd 1224339560113019900 2019-07-02
9G3Pbghy PS19dhy 1223249530125057900 2019-07-02
9G3Pbgge PS19dgr 1221617460090852100 2019-07-02
9G3Pbggj PS19dhk 1225544850095854300 2019-07-02
9G3Pbfas PS19dfx 1152155751272446300 2019-07-02
9G3Pbfat PS19dfy 1225750410104006900 2019-07-02
9G3Pbggb PS19dgu 1223755400084157900 2019-07-02
9G3Pbggf PS19dic 1225400370101153500 2019-07-02
9G3Pbggn PS19dgn 1161245461253503700 2019-07-02
9G3Pbggp PS19dgm 1155102581265235600 2019-07-02
9G3Pbghd PS19dht 1220556670145000200 2019-07-02
9G3Pbfag PS19dfq 1145422721265845300 2019-07-02
9G3Pbghf PS19abp 1161231481245827800 2019-07-02
9G3Pbggt PS19dhc 1153044191304607400 2019-07-02
9G3Pbggc PS19dhe 1160106471304125600 2019-07-02
9G3Pbggw PS19dhz 1150515521322522800 2019-07-02
9G3Pbgib PS19dgg 1155827551283156100 2019-07-02
9G3Pbfaj PS19dfr 1154637351284607700 2019-07-02
9G3Pbgha PS19dgj 1155824761252047800 2019-07-02
9G3Pbfaf PS19dfn 1155812121310344900 2019-07-02
9G3Pbghe PS19dhf 1160457461295326300 2019-07-02
9G3Pbfak PS19dfs 1165229971342853000 2019-07-02
9G3Pbggy PS19dha 1162209671283821200 2019-07-02
9G3Pbiao PS19dkn 1152008681323506400 2019-07-02
9G3Pbggo PS19dgv 1164022221325538000 2019-07-02
9G3Pbghc PS19dhb 1170028941255531800 2019-07-02
9G3Pbgga PS19dia 1160359961340544500 2019-07-02
9G3Pbggr PS19dhv 1163114591342159800 2019-07-02
9G3Pbfad PS19dfo 1154932171250737600 2019-07-02
9G3Pbfah PS19dfp 1164119201342811900 2019-07-02
9G3Pbggs PS19dgz 1155524301291627100 2019-07-02
9G3Pbggq PS19dgt 1165548581321037700 2019-07-02
9G3Pbgpg PS19dju 1164814181340219200 2019-07-03
9G3Pbgou PS19djd 1212735710240708800 2019-07-03
9G3Pbgot PS19dje 1221820050214909000 2019-07-03
9G3Pbgpb PS19djq 1221921430222141000 2019-07-03
9G3Pbgny PS19dir 1221703360235050000 2019-07-03
9G3Pbgoq PS19djp 1220457580201932300 2019-07-03
9G3Pbgoc PS19diu 1220141690175146500 2019-07-03
9G3Pbgoy PS19djo 1220708750184116500 2019-07-03
9G3Pbgob PS19dio 1223619850171239900 2019-07-03
9G3Pbgos PS19djk 1225544170194818400 2019-07-03
9G3Pbgnp PS19dix 1223535600185459000 2019-07-03
9G3Pbgor PS19djr 1223626820163726100 2019-07-03
9G3Pbgpq PS19djs 1224119020155444500 2019-07-03
9G3Pbgow PS19djg 1224325710163829700 2019-07-03
9G3Pbgpr PS19djv 1222353390164039800 2019-07-03
9G3Pbgpk PS19djx 1174702871091359600 2019-07-03
9G3Pbgol PS19diq 1171802911144519000 2019-07-03
9G3Pbgnq PS19dih 1170732591144626300 2019-07-03
9G3Pbgoz PS19djh 1173517001135121200 2019-07-03
9G3Pbgop PS19djl 1172711581143815600 2019-07-03
9G3Pbgnu PS19dif 1013033031192446500 2019-07-03
9G3Pbgox PS19djm 1173916761160910900 2019-07-03
9G3Pbgnz PS19did 1175041751144926300 2019-07-03
9G3Pbgoi PS19dim 1174135281163314100 2019-07-03
9G3Pbgoo PS19djb 1012939861190455700 2019-07-03
9G3Pbgof PS19div 1014150161184530700 2019-07-03
9G3Pbgoa PS19diz 1013912571184107200 2019-07-03
9G3Pbgnv PS19dja 1160531721385007800 2019-07-03
9G3Pbgpj PS19djy 1164257431401722800 2019-07-03
9G3Pbgod PS19din 1174707961151924200 2019-07-03
9G3Pbgnt PS19dij 1160326881381102600 2019-07-03
9G3Pbgoj PS19diy 1161027401364359500 2019-07-03
9G3Pbgok PS19dig 1162827941403519200 2019-07-03
9G3Pbgoh PS19dii 1013356571184035800 2019-07-03
9G3Pbgpf PS19djw 1012837361192904000 2019-07-03
9G3Pbgoe PS19dip 1175459001442129800 2019-07-03
9G3Pbgpd PS19djn 1163223701430217800 2019-07-03
9G3Pbgns PS19die 1185752991453523900 2019-07-03
9G3Pbgom PS19dil 1180944021441051800 2019-07-03
9G3Pbgog PS19diw 1180032091464700700 2019-07-03
9G3Pbgnx PS19dit 1160514321404012700 2019-07-03
9G3Pbgpc PS19djj 1185405181463603700 2019-07-03
9G3Pbgpa PS19djc 1181249761444000300 2019-07-03
9G3Pbgov PS19djf 1163208151412618700 2019-07-03
9G3Pbgps PS19djt 1182227401510557100 2019-07-03
9G3Pbgpe PS19dji 1165303121432024000 2019-07-03
9G3Pbgnw PS19dik 1184416701564641900 2019-07-03
9G3Pbgnr PS19dis 1185100031554436100 2019-07-03
9G3Pbgqc PS19dkb 1140633290111527800 2019-07-04
9G3Pbidx PS19dlj 1140509810090428600 2019-07-04
9G3Pbgpw PS19dkc 1141115510081856800 2019-07-04
9G3Pcbvw PS19gii 1223431450070333500 2019-07-04
9G3Pbiat PS19dkq 1222907100062317700 2019-07-04
9G3Pbibi PS19dkr 1225638520071947900 2019-07-04
9G3Pbiaq PS19dky 1223124270040911700 2019-07-04
9G3Pbian PS19dkt 1224058370042243600 2019-07-04
9G3Pbjfu PS19dmw 1221656390032936500 2019-07-04
9G3Pbjeu PS19dmz 1222551220032318300 2019-07-04
9G3Pbibd PS19dlf 1223540580034258300 2019-07-04
9G3Pbgpx PS19dkh 1221521560045240000 2019-07-04
9G3Pbibn PS19dlh 1142300230001557800 2019-07-04
9G3Pbjda PS19dlw 1225117560044633200 2019-07-04
9G3Pbgqa PS19dka 1224813340044304700 2019-07-04
9G3Pbjdq PS19dly 1223559450064439300 2019-07-04
9G3Pbibf PS19dkp 1224602760024404500 2019-07-04
9G3Pbjcw PS19dlu 1141018191015909800 2019-07-04
9G3Pbibh PS19dkx 1140829451024152800 2019-07-04
9G3Pbgqd PS19dkk 1143710071024635100 2019-07-04
9G3Pbjfy PS19dny 1142440091023955800 2019-07-04
9G3Pbibl PS19dli 1223356410010316400 2019-07-04
9G3Pbjdy PS19dlz 1225450960031926200 2019-07-04
9G3Pbibk PS19dkz 1140159501030145700 2019-07-04
9G3Pbgpy PS19dkj 1225502620001556200 2019-07-04
9G3Pbidu PS19dln 1143859011024325600 2019-07-04
9G3Pbgpz PS19dkf 1225000410001709200 2019-07-04
9G3Pbibj PS19dlb 1145619091025648700 2019-07-04
9G3Pbibm PS19dlg 1140221831035527100 2019-07-04
9G3Pbias PS19dks 1172733561032955800 2019-07-04
9G3Pbjfg PS19dmx 1143354841003858500 2019-07-04
9G3Pbiar PS19dld 1175159231001729300 2019-07-04
9G3Pbidt PS19dll 1144832601024448100 2019-07-04
9G3Pbjhe PS19dnz 1140418361050045500 2019-07-04
9G3Pbjcz PS19dlv 1170822331023806600 2019-07-04
9G3Pbibe PS19dla 1140732001051026000 2019-07-04
9G3Pbied PS19dlp 1143951631073513500 2019-07-04
9G3Pbiec PS19dlq 1135820431043155100 2019-07-04
9G3Pbiap PS19dkv 1141152711071239300 2019-07-04
9G3Pbjdd PS19dma 1143839131060302900 2019-07-04
9G3Pbjfq PS19dmv 1143627841073410600 2019-07-04
9G3Pbgpv PS19dkg 1144837051052856500 2019-07-04
9G3Pbiaw PS19dle 1144047491055604200 2019-07-04
9G3Pbgqb PS19dkd 1141339491073925300 2019-07-04
9G3Pbidy PS19dlm 1144259271045304500 2019-07-04
9G3Pbgqf PS19dki 1171547531072156900 2019-07-04
9G3Pbibb PS19dku 1172527281080018600 2019-07-04
9G3Pbjde PS19dlx 1140534761053229700 2019-07-04
9G3Pbiau PS19dko 1135933121053937500 2019-07-04
9G3Pbidw PS19dlk 1140948291051312200 2019-07-04
9G3Pbjfe PS19dmy 1174405261383335800 2019-07-04
9G3Pbiav PS19dlc 1171559511362312600 2019-07-04
9G3Pbgpu PS19dke 1170510191414646300 2019-07-04
9G3Pbibc PS19dkw 1173714691404420300 2019-07-04
9G3Pbgpt PS19dkl 1172427271383918700 2019-07-04
9G3Pbjfs PS19dnb 1225556350244659000 2019-07-05
9G3Pbjci PS19dlt 1223431150240342700 2019-07-05
9G3Pbiee PS19dls 1142553180225259700 2019-07-05
9G3Pbidv PS19dlo 1225833920245714900 2019-07-05
9G3Pbieb PS19dlr 1205255600220239500 2019-07-05
9G3Pbjfd PS19dnc 1144926630193509400 2019-07-05
9G3Pbjej PS19dnd 1143816890183414000 2019-07-05
9G3Pbjdi PS19dmf 1205448160170917600 2019-07-05
9G3Pbjed PS19dmc 1211939620134451400 2019-07-05
9G3Pbjdl PS19dme 1151814640105418900 2019-07-05
9G3Pbjdk PS19dmb 1215830570125711500 2019-07-05
9G3Pbjdh PS19dmd 1155731480071655100 2019-07-05
9G3Pbjep PS19dna 1160820920030438300 2019-07-05
9G3Pbjcx PS19dmj 1152659421290706500 2019-07-06
9G3Pbjeq PS19dnm 1135516961104836800 2019-07-06
9G3Pbjdj PS19dmi 1142458781075937400 2019-07-06
9G3Pbjfc PS19dnk 1142808461100226300 2019-07-06
9G3Pbjcj PS19dmu 1140819771085800900 2019-07-06
9G3Pbjer PS19dnl 1150058611101842200 2019-07-06
9G3Pbjdu PS19dml 1144321531111215300 2019-07-06
9G3Pbjdv PS19dmo 1144351141090135900 2019-07-06
9G3Pbjez PS19dnt 1135946361144312200 2019-07-06
9G3Pbjew PS19dnh 1140806831134228400 2019-07-06
9G3Pbjds PS19dmg 1140535301142906000 2019-07-06
9G3Pbjex PS19dns 1140956111124108500 2019-07-06
9G3Pbjfl PS19dnq 1150623321253646200 2019-07-06
9G3Pbjeg PS19dnv 1151052821254146000 2019-07-06
9G3Pbjfo PS19dnp 1172231411271042100 2019-07-06
9G3Pbjdc PS19dmh 1170826781260708000 2019-07-06
9G3Pbtwr PS19ewh 1172841381264651800 2019-07-06
9G3Pbjei PS19dnx 1174856321270818700 2019-07-06
9G3Pbjfh PS19dno 1154907261311537500 2019-07-06
9G3Pbjek PS19dni 1185719201291717700 2019-07-06
9G3Pbjfb PS19dnn 1145822621322453300 2019-07-06
9G3Pbjfm PS19dnf 1182623001335522400 2019-07-06
9G3Pbjdz PS19dmp 1142609021343215300 2019-07-06
9G3Pbjff PS19dnr 1231046171370529200 2019-07-06
9G3Pbjem PS19dnu 1145212421342743400 2019-07-06
9G3Pbjdm PS19dmq 1231537451342002400 2019-07-06
9G3Pbjcy PS19dmt 1235426191405600600 2019-07-06
9G3Pbjdo PS19dmn 1135942431364149500 2019-07-06
9G3Pbjeh PS19dnj 1145230081370343500 2019-07-06
9G3Pbjee PS19dmk 1232521591402241200 2019-07-06
9G3Pbjfr PS19dng 1235211991412836300 2019-07-06
9G3Pbjdp PS19dmr 1000138831413957500 2019-07-06
9G3Pbjdn PS19dmm 1142004401414321800 2019-07-06
9G3Pbjen PS19dne 1143147211435903600 2019-07-06
9G3Pbjfp PS19dnw 1231606391425519200 2019-07-06
9G3Pbjdr PS19dms 1140312981431858600 2019-07-06
9G3Pbkix PS19dpi 1203516240240906600 2019-07-08
9G3Pbkiw PS19dpg 1204015100203050100 2019-07-08
9G3Pbkho PS19doi 1200256070204020100 2019-07-08
9G3Pbkiq PS19doy 1204457910232937600 2019-07-08
9G3Pbluh PS19dtt 1222917340210027900 2019-07-08
9G3Pbkii PS19dpd 1222559610223013600 2019-07-08
9G3Pbkih PS19doz 1225931290185338400 2019-07-08
9G3Pbkia PS19dow 1220636520165358600 2019-07-08
9G3Pbkin PS19don 1220149430163218900 2019-07-08
9G3Pbkim PS19dot 1225118840161719400 2019-07-08
9G3Pbkio PS19dpf 1221447040162233700 2019-07-08
9G3Pblug PS19dts 1211530080133425700 2019-07-08
9G3Pbkid PS19doo 1225425210152453300 2019-07-08
9G3Pbjhk PS19doa 1212221640124849000 2019-07-08
9G3Pbkhm PS19dol 1223504210055151000 2019-07-08
9G3Pbkic PS19dpa 1224958090014808700 2019-07-08
9G3Pbkhj PS19dof 1223014900021825900 2019-07-08
9G3Pbkiu PS19dph 1213849570153342500 2019-07-08
9G3Pbjhl PS19doc 1221627510031113100 2019-07-08
9G3Pbkhw PS19dos 1225035680062316300 2019-07-08
9G3Pbkht PS19dpe 1230050800023346300 2019-07-08
9G3Pbkij PS19doq 1212706191032926000 2019-07-08
9G3Pblui PS19dtu 1215700881010901200 2019-07-08
9G3Pbkhk PS19doh 1212114881033102500 2019-07-08
9G3Pbkhx PS19dox 1213102161010753400 2019-07-08
9G3Pbjhi PS19dob 1212953241044052900 2019-07-08
9G3Pbkhu PS19dom 1211735921073841500 2019-07-08
9G3Pbkib PS19dor 1212833511013220600 2019-07-08
9G3Pbkhn PS19doe 1215548071010455000 2019-07-08
9G3Pbkhq PS19doj 1170009461162254200 2019-07-08
9G3Pbkhh PS19dok 1170414551164424000 2019-07-08
9G3Pbkie PS19dou 1171600821203640100 2019-07-08
9G3Pbkhy PS19dov 1171931501205017900 2019-07-08
9G3Pbluf PS19dtr 1173656181210617100 2019-07-08
9G3Pbkiv PS19dpj 1164646141322109100 2019-07-08
9G3Pbjhg PS19dod 1184242901402208000 2019-07-08
9G3Pbkhv PS19dpc 1183618731410505300 2019-07-08
9G3Pbkhz PS19dop 1182819901423358000 2019-07-08
9G3Pbkhp PS19dog 1185720761444252600 2019-07-08
9G3Pbkif PS19dpb 1180700261402407700 2019-07-08
9G3Pblue PS19dtv 1163001291365752900 2019-07-09
9G3Pblfj PS19dql 1000351350222149100 2019-07-11
9G3Pbldv PS19dpk 1231036870240713400 2019-07-11
9G3Pblfn PS19dqj 1234249360240242900 2019-07-11
9G3Pbldy PS19dpn 1230944590222128300 2019-07-11
9G3Pblel PS19dpl 1233439400245441600 2019-07-11
9G3Pblec PS19dqc 1233327820211540900 2019-07-11
9G3Pblfv PS19dqg 1000224580210714700 2019-07-11
9G3Pbley PS19dqw 1231832710214417700 2019-07-11
9G3Pbldt PS19dpr 1231050940195958400 2019-07-11
9G3Pblee PS19dpo 1231157100203851700 2019-07-11
9G3Pbler PS19dpp 1231209320203655300 2019-07-11
9G3Pblsk PS19dst 1231913980211832800 2019-07-11
9G3Pblfa PS19dqq 1232051480231336500 2019-07-11
9G3Pblep PS19dqd 1232552250215637600 2019-07-11
9G3Pblga PS19dqi 1233501880233542200 2019-07-11
9G3Pblsq PS19dsy 1232933640212157900 2019-07-11
9G3Pblfd PS19dqx 1232341600203934300 2019-07-11
9G3Pblfp PS19dqs 1235239900184411000 2019-07-11
9G3Pbldr PS19dpt 1233355070201829000 2019-07-11
9G3Pbldw PS19dqe 1225711440164953300 2019-07-11
9G3Pblev PS19dra 1233220850201210400 2019-07-11
9G3Pblen PS19dps 1230311870184636700 2019-07-11
9G3Pbldu PS19dpz 1233140610184426600 2019-07-11
9G3Pblgh PS19dqr 1230009040161117400 2019-07-11
9G3Pblej PS19dqb 1232838430190228300 2019-07-11
9G3Pblgf PS19drb 1232851120161219800 2019-07-11
9G3Pblek PS19dpw 1230613740180905200 2019-07-11
9G3Pblfc PS19dqk 1233350990165849900 2019-07-11
9G3Pblef PS19dpv 1232739150170415600 2019-07-11
9G3Pblfx PS19dqy 1233935600182517900 2019-07-11
9G3Pblez PS19dqh 1232320660154710000 2019-07-11
9G3Pblgc PS19dqu 1225531940133543400 2019-07-11
9G3Pblgg PS19dqz 1221442420102240400 2019-07-11
9G3Pblew PS19dqm 1225633680153339900 2019-07-11
9G3Pblex PS19dqn 1223020320145204200 2019-07-11
9G3Pblfw PS19dqt 1225319990120202500 2019-07-11
9G3Pblds PS19dqf 1221300050094040100 2019-07-11
9G3Pblfo PS19dqv 1224520490093436400 2019-07-11
9G3Pblet PS19dqp 1132959061450825200 2019-07-11
9G3Pblsm PS19dss 1161500031440318600 2019-07-11
9G3Pbleg PS19dqa 1160734791480205300 2019-07-11
9G3Pbldx PS19dpm 1161141541474556600 2019-07-11
9G3Pblfe PS19dqo 1134531471514104100 2019-07-11
9G3Pblud PS19dtw 1160811031545210300 2019-07-11
9G3Pbleb PS19dpq 1133426511580002400 2019-07-11
9G3Pbles PS19dpx 1132619971504048800 2019-07-11
9G3Pbled PS19dpu 1182944481611736100 2019-07-11
9G3Pbldq PS19dpy 1182940161683151200 2019-07-11
9G3Pblsx PS19dsz 1232816190144418100 2019-07-11
9G3Pblsn PS19dsu 1232711740100413100 2019-07-11
9G3Pblkh PS19dri 1233205970104713700 2019-07-11
9G3Pblkg PS19drg 1122617931364810700 2019-07-11
9G3Pblgi PS19dre 1132154311322519200 2019-07-11
9G3Pblgj PS19drc 1134821361403843200 2019-07-11
9G3Pblgl PS19drf 1164224761785453900 2019-07-11
9G3Pblki PS19drh 1134246621412321100 2019-07-11
9G3Pblgk PS19drd 1161555221682121000 2019-07-11
9G3Pblpt PS19drk 1230907920093540200 2019-07-13
9G3Pblrp PS19dru 1000118470125930200 2019-07-13
9G3Pblse PS19drt 1235323860130631200 2019-07-13
9G3Pblrj PS19drr 1232819830133012500 2019-07-13
9G3Pblpx PS19drn 1234310250135214300 2019-07-13
9G3Pblpv PS19drl 1234342350142339600 2019-07-13
9G3Pblpu PS19drq 1234427250140505100 2019-07-13
9G3Pblsi PS19dsv 1233655610123943400 2019-07-13
9G3Pblsa PS19drs 1231803870100858500 2019-07-13
9G3Pblpw PS19drp 1233552960132109600 2019-07-13
9G3Pbluc PS19dtx 1232641130073904300 2019-07-13
9G3Pblrk PS19drv 1232230920101003500 2019-07-13
9G3Pblpq PS19drm 1233236360075540400 2019-07-13
9G3Pbltx PS19dty 1233157270065545400 2019-07-13
9G3Pblps PS19drj 1143707561330732300 2019-07-13
9G3Pblso PS19dsw 1143428161394001700 2019-07-13
9G3Pblpr PS19dro 1175010321401332800 2019-07-13
9G3Pblsd PS19dsi 1235122360125744200 2019-07-14
9G3Pblrg PS19drw 1014306930004700200 2019-07-14
9G3Pblsr PS19dta 1014822450004002700 2019-07-14
9G3Pblrh PS19dsn 1012559051060831100 2019-07-14
9G3Pblsg PS19dsj 1014945551015643200 2019-07-14
9G3Pblrx PS19dry 1014543001005246200 2019-07-14
9G3Pblrf PS19dsl 1013635021010053500 2019-07-14
9G3Pblsc PS19dsa 1012745081060615100 2019-07-14
9G3Pbltz PS19dua 1014541451014443200 2019-07-14
9G3Pblro PS19dsc 1015252101025006300 2019-07-14
9G3Pblsh PS19dse 1015005701030353400 2019-07-14
9G3Pblrm PS19dsp 1012639301064406000 2019-07-14
9G3Pblrq PS19dsk 1015102501040143100 2019-07-14
9G3Pblrt PS19drz 1013836331073459100 2019-07-14
9G3Pblsy PS19dtb 1014644121080205400 2019-07-14
9G3Pblrz PS19dsg 1003138411312144600 2019-07-14
9G3Pblty PS19dtz 1005041221311648700 2019-07-14
9G3Pblrl PS19dsd 1230349321293410900 2019-07-14
9G3Pblpy PS19dsr 1225409831313847500 2019-07-14
9G3Pblrw PS19dsf 1003807131323229400 2019-07-14
9G3Pblru PS19dsb 1005126951324328200 2019-07-14
9G3Pblsl PS19dsx 1000809571331721600 2019-07-14
9G3Pblsb PS19dso 1233310381321755100 2019-07-14
9G3Pblri PS19dsm 1001454031361803200 2019-07-14
9G3Pblrv PS19drx 1234918001320827700 2019-07-14
9G3Pblry PS19dsq 1234010151332228800 2019-07-14
9G3Pblsf PS19dsh 1182812321584833200 2019-07-14
9G3Pbltd PS19dtf 1013833701013649400 2019-07-15
9G3Pbltc PS19dtc 1013915751041704300 2019-07-15
9G3Pblto PS19dti 1014046291043451900 2019-07-15
9G3Pbltb PS19dte 1013719131060113600 2019-07-15
9G3Pbltf PS19dtg 1013845061052845800 2019-07-15
9G3Pblte PS19dtd 1151501911541927100 2019-07-15
9G3Pbluy PS19duj 1130606581501317200 2019-07-15
9G3Pbltn PS19dth 1130914641513508900 2019-07-15
9G3Pbltt PS19dtl 1173942931552320000 2019-07-16
9G3Pbltq PS19dtj 1234940911295601000 2019-07-16
9G3Pbltu PS19dtk 1155122021524922800 2019-07-16
9G3Pbltr PS19dtm 1155522351552520300 2019-07-16
9G3Pbltp PS19dtn 1150106361601425100 2019-07-16
9G3Pblul PS19dug 1164820341312609700 2019-07-19
9G3Pbluz PS19duo 1162934151314156100 2019-07-19
9G3Pblum PS19duh 1084005611342258300 2019-07-19
9G3Pblur PS19duf 1120346661342517800 2019-07-19
9G3Pbluv PS19duk 1080233631381402300 2019-07-19
9G3Pblup PS19dub 1080948661374307600 2019-07-19
9G3Pbluo PS19dui 1075632351382028500 2019-07-19
9G3Pbluw PS19dul 1080615861391914300 2019-07-19
9G3Pbluk PS19dud 1082502931410305600 2019-07-19
9G3Pblux PS19dum 1082149441401536100 2019-07-19
9G3Pbluq PS19duc 1082756671421439200 2019-07-19
9G3Pblun PS19due 1145156131511551200 2019-07-19
9G3Pblvd PS19dup 1165513051471842000 2019-07-19
9G3Pbluu PS19dun 1170920671564844000 2019-07-19
9G3Pblvf PS19duq 1231222621333511000 2019-07-20
9G3Pblvr PS19dus 1175732961480954000 2019-07-20
9G3Pblvq PS19duz 1130621511022503000 2019-07-20
9G3Pblvv PS19duv 1132241521001631400 2019-07-20
9G3Pblvo PS19dut 1132512161050612700 2019-07-20
9G3Pblvu PS19duw 1131025761051017800 2019-07-20
9G3Pblvs PS19dux 1131621631081210600 2019-07-20
9G3Pblvx PS19dur 1131214541091621200 2019-07-20
9G3Pblvm PS19duu 1135312901080954400 2019-07-20
9G3Pblvk PS19dva 1132018951081049400 2019-07-20
9G3Pblvh PS19duy 1170206391325951900 2019-07-20
9G3Pblvt PS19dvc 1145611601362653700 2019-07-20
9G3Pblvn PS19dve 1165858231362136000 2019-07-20
9G3Pblvg PS19dvb 1145911841482057000 2019-07-20
9G3Pblvy PS19dvd 1180217251695255100 2019-07-20
9G3Pblwi PS19dvf 1145938231351328400 2019-07-23
9G3Pbmga PS19dvo 1160101010081953300 2019-07-24
9G3Pbmfa PS19dvm 1164035890103033900 2019-07-24
9G3Pbmfl PS19dvn 1170237811354232200 2019-07-24
9G3Pbmfn PS19dvq 1161217501421719300 2019-07-24
9G3Pbmfo PS19dvp 1165422051380556000 2019-07-24
9G3Pbmfv PS19dvs 1175035441370151400 2019-07-24
9G3Pbmfj PS19dvi 1171433431404222500 2019-07-24
9G3Pblwl PS19dvg 1165101451432142300 2019-07-24
9G3Pbmfk PS19dvh 1161417761542947800 2019-07-24
9G3Pbmfb PS19dvj 1160205751522638700 2019-07-24
9G3Pbmfh PS19dvk 1155938551462948600 2019-07-24
9G3Pbmfw PS19dvr 1170803701491114600 2019-07-24
9G3Pbmfc PS19dvl 1160106641490035100 2019-07-24
9G3Pbnza PS19eae 1152506090152750400 2019-07-25
9G3Pbobn PS19ech 1152158270150135900 2019-07-25
9G3Pbnvm PS19dyt 1145927970125304100 2019-07-25
9G3Pbnzk PS19eak 1201550910140544200 2019-07-25
9G3Pbmmb PS19dvv 1195554410124417100 2019-07-25
9G3Pboba PS19ecg 1200728640133221400 2019-07-25
9G3Pbnwq PS19dzs 1202837390143331700 2019-07-25
9G3Pboai PS19eci 1204143380131710000 2019-07-25
9G3Pbmwd PS19dwg 1151717370101828300 2019-07-25
9G3Pbmvk PS19dvy 1150140610101554600 2019-07-25
9G3Pbmvv PS19dwh 1200332700083636200 2019-07-25
9G3Pbmwb PS19dwi 1151924550104104600 2019-07-25
9G3Pboig PS19edj 1201845290083234300 2019-07-25
9G3Pbnyq PS19ead 1161710711075630400 2019-07-25
9G3Pbnws PS19dzt 1161609181075849100 2019-07-25
9G3Pbnwl PS19dzv 1162722871100032200 2019-07-25
9G3Pbnvw PS19dys 1160228431095521900 2019-07-25
9G3Pbnyj PS19eah 1164434031103537100 2019-07-25
9G3Pbmmc PS19dvw 1161749351083645400 2019-07-25
9G3Pbnwn PS19dzu 1163227771120312200 2019-07-25
9G3Pbmma PS19dvu 1161842181135919800 2019-07-25
9G3Pboah PS19ecj 1161919701140652500 2019-07-25
9G3Pbnzl PS19eag 1163814441124413000 2019-07-25
9G3Pbnwz PS19eaf 1163046381130537000 2019-07-25
9G3Pbnqa PS19dxy 1155654551122926100 2019-07-25
9G3Pbnqd PS19dxz 1164450731134431800 2019-07-25
9G3Pbnyb PS19eaj 1165120371164554600 2019-07-25
9G3Pbnxz PS19eai 1162538761132427100 2019-07-25
9G3Pbmwe PS19dwj 1234335801355251500 2019-07-25
9G3Pbmgd PS19dvt 1180559941700039900 2019-07-25
9G3Pboaz PS19ecn 1150816530211846800 2019-07-26
9G3Pboak PS19eco 1151051390222551200 2019-07-26
9G3Pbnym PS19ean 1202229980232310300 2019-07-26
9G3Pbobe PS19ecm 1210451340220227600 2019-07-26
9G3Pbobg PS19ecl 1204113100182500800 2019-07-26
9G3Pbobf PS19eck 1200337030184643600 2019-07-26
9G3Pbmwa PS19dwk 1175903791100022100 2019-07-26
9G3Pbnvn PS19dyv 1150608741280147800 2019-07-26
9G3Pbmvj PS19dvx 1152144061282649300 2019-07-26
9G3Pbnvo PS19dyu 1151001261265524100 2019-07-26
9G3Pbnyp PS19eaq 1154113751262210300 2019-07-26
9G3Pbmvl PS19dvz 1145422121274210000 2019-07-26
9G3Pbnzf PS19eam 1153321981291353300 2019-07-26
9G3Pbnwf PS19dzp 1154731701325822200 2019-07-26
9G3Pbnyw PS19eao 1150527371251422600 2019-07-26
9G3Pbnpq PS19dya 1152817831252958400 2019-07-26
9G3Pbnxg PS19eap 1160234371251628800 2019-07-26
9G3Pbtwu PS19exg 1003028111350858300 2019-07-26
9G3Pbnxk PS19eal 1180344651590148000 2019-07-26
9G3Pbnwu PS19eat 1165835041352440600 2019-07-27
9G3Pbnxd PS19eay 1235605031331003000 2019-07-27
9G3Pbnwh PS19dzx 1215810221154602600 2019-07-27
9G3Pbohr PS19edm 1213417811190512400 2019-07-27
9G3Pbnwg PS19dzq 1214511401170011100 2019-07-27
9G3Pbnqc PS19dyg 1224152561183857300 2019-07-27
9G3Pbnqg PS19dyk 1225802871173457300 2019-07-27
9G3Pbnzn PS19eaz 1224818331171240400 2019-07-27
9G3Pbnwj PS19dzw 1221121921193703400 2019-07-27
9G3Pbohp PS19edp 1210309661221049300 2019-07-27
9G3Pbnpo PS19dyc 1210741671231952600 2019-07-27
9G3Pbmwf PS19dxj 1213122901203404400 2019-07-27
9G3Pbnwv PS19eaw 1215247651210706200 2019-07-27
9G3Pbnxa PS19eax 1221813301203408400 2019-07-27
